GP index,lat [deg],lon [deg]
84995,27.024,-116.851
84996,27.024,-116.752
84997,27.024,-116.654
84998,27.024,-116.556
84999,27.024,-116.458
85000,27.024,-116.360
85001,27.024,-116.261
85002,27.024,-116.163
85003,27.024,-116.065
85004,27.024,-115.967
85005,27.024,-115.868
85006,27.024,-115.770
85007,27.024,-115.672
85008,27.024,-115.574
85009,27.024,-115.476
85010,27.024,-115.377
85011,27.024,-115.279
85012,27.024,-115.181
85013,27.024,-115.083
85014,27.024,-114.984
85015,27.024,-114.886
85016,27.024,-114.788
85017,27.024,-114.690
85018,27.024,-114.592
85019,27.024,-114.493
85020,27.024,-114.395
85021,27.024,-114.297
85022,27.024,-114.199
85023,27.024,-114.101
85024,27.024,-114.002
85025,27.024,-113.904
85026,27.024,-113.806
85027,27.024,-113.708
85028,27.024,-113.609
85029,27.024,-113.511
85030,27.024,-113.413
85031,27.024,-113.315
85032,27.024,-113.217
85033,27.024,-113.118
85034,27.024,-113.020
85035,27.024,-112.922
85036,27.024,-112.824
85037,27.024,-112.725
85038,27.024,-112.627
85039,27.024,-112.529
85040,27.024,-112.431
85041,27.024,-112.333
85042,27.024,-112.234
85043,27.024,-112.136
85044,27.024,-112.038
85045,27.024,-111.940
85046,27.024,-111.841
85047,27.024,-111.743
85048,27.024,-111.645
85049,27.024,-111.547
85050,27.024,-111.449
85051,27.024,-111.350
85052,27.024,-111.252
85053,27.024,-111.154
85054,27.024,-111.056
85055,27.024,-110.957
85056,27.024,-110.859
85057,27.024,-110.761
85058,27.024,-110.663
85059,27.024,-110.565
85060,27.024,-110.466
85061,27.024,-110.368
85062,27.024,-110.270
85063,27.024,-110.172
85064,27.024,-110.073
85065,27.024,-109.975
85066,27.024,-109.877
85067,27.024,-109.779
85068,27.024,-109.681
85069,27.024,-109.582
85070,27.024,-109.484
85071,27.024,-109.386
85072,27.024,-109.288
85073,27.024,-109.189
85074,27.024,-109.091
85075,27.024,-108.993
85076,27.024,-108.895
85077,27.024,-108.797
85078,27.024,-108.698
85079,27.024,-108.600
85080,27.024,-108.502
85081,27.024,-108.404
85082,27.024,-108.305
85083,27.024,-108.207
85084,27.024,-108.109
85085,27.024,-108.011
85086,27.024,-107.913
85087,27.024,-107.814
85088,27.024,-107.716
85089,27.024,-107.618
85090,27.024,-107.520
85091,27.024,-107.422
85092,27.024,-107.323
85093,27.024,-107.225
85094,27.024,-107.127
85095,27.024,-107.029
85096,27.024,-106.930
85097,27.024,-106.832
85098,27.024,-106.734
85099,27.024,-106.636
85100,27.024,-106.538
85101,27.024,-106.439
85102,27.024,-106.341
85103,27.024,-106.243
85104,27.024,-106.145
85105,27.024,-106.046
85106,27.024,-105.948
85107,27.024,-105.850
85108,27.024,-105.752
85109,27.024,-105.654
85110,27.024,-105.555
85111,27.024,-105.457
85112,27.024,-105.359
85113,27.024,-105.261
85114,27.024,-105.162
85115,27.024,-105.064
85116,27.024,-104.966
85117,27.024,-104.868
85118,27.024,-104.770
85119,27.024,-104.671
85120,27.024,-104.573
85121,27.024,-104.475
85122,27.024,-104.377
85123,27.024,-104.278
85124,27.024,-104.180
85125,27.024,-104.082
85126,27.024,-103.984
85127,27.024,-103.886
85128,27.024,-103.787
85129,27.024,-103.689
85130,27.024,-103.591
85131,27.024,-103.493
85132,27.024,-103.394
85133,27.024,-103.296
85134,27.024,-103.198
85135,27.024,-103.100
85136,27.024,-103.002
85137,27.024,-102.903
85138,27.024,-102.805
85139,27.024,-102.707
85140,27.024,-102.609
85141,27.024,-102.510
85142,27.024,-102.412
85143,27.024,-102.314
85144,27.024,-102.216
85145,27.024,-102.118
85146,27.024,-102.019
85147,27.024,-101.921
85148,27.024,-101.823
85149,27.024,-101.725
85150,27.024,-101.627
85151,27.024,-101.528
85152,27.024,-101.430
85153,27.024,-101.332
85154,27.024,-101.234
85155,27.024,-101.135
85156,27.024,-101.037
85157,27.024,-100.939
85158,27.024,-100.841
85159,27.024,-100.743
85160,27.024,-100.644
85161,27.024,-100.546
85162,27.024,-100.448
85163,27.024,-100.350
85164,27.024,-100.251
85165,27.024,-100.153
85166,27.024,-100.055
85167,27.024,-99.957
85168,27.024,-99.859
85169,27.024,-99.760
85170,27.024,-99.662
85171,27.024,-99.564
85172,27.024,-99.466
85173,27.024,-99.367
85174,27.024,-99.269
85175,27.024,-99.171
85176,27.024,-99.073
85177,27.024,-98.975
85178,27.024,-98.876
85179,27.024,-98.778
85180,27.024,-98.680
85181,27.024,-98.582
85182,27.024,-98.483
85183,27.024,-98.385
85184,27.024,-98.287
85185,27.024,-98.189
85186,27.024,-98.091
85187,27.024,-97.992
85188,27.024,-97.894
85189,27.024,-97.796
85190,27.024,-97.698
85191,27.024,-97.599
85192,27.024,-97.501
85193,27.024,-97.403
85194,27.024,-97.305
85195,27.024,-97.207
85196,27.024,-97.108
85197,27.024,-97.010
85198,27.024,-96.912
85199,27.024,-96.814
85200,27.024,-96.715
85201,27.024,-96.617
85202,27.024,-96.519
85203,27.024,-96.421
85204,27.024,-96.323
85205,27.024,-96.224
85206,27.024,-96.126
85207,27.024,-96.028
85208,27.024,-95.930
85209,27.024,-95.831
85210,27.024,-95.733
85211,27.024,-95.635
85212,27.024,-95.537
85213,27.024,-95.439
85214,27.024,-95.340
85215,27.024,-95.242
85216,27.024,-95.144
85217,27.024,-95.046
85218,27.024,-94.948
85219,27.024,-94.849
85220,27.024,-94.751
85221,27.024,-94.653
85222,27.024,-94.555
85223,27.024,-94.456
85224,27.024,-94.358
85225,27.024,-94.260
85226,27.024,-94.162
85227,27.024,-94.064
85228,27.024,-93.965
85229,27.024,-93.867
85230,27.024,-93.769
85231,27.024,-93.671
85232,27.024,-93.572
85233,27.024,-93.474
85234,27.024,-93.376
85235,27.024,-93.278
85236,27.024,-93.180
85237,27.024,-93.081
85238,27.024,-92.983
85239,27.024,-92.885
85240,27.024,-92.787
85241,27.024,-92.688
85242,27.024,-92.590
85243,27.024,-92.492
85244,27.024,-92.394
85245,27.024,-92.296
85246,27.024,-92.197
85247,27.024,-92.099
85248,27.024,-92.001
85249,27.024,-91.903
85250,27.024,-91.804
85251,27.024,-91.706
85252,27.024,-91.608
85253,27.024,-91.510
85254,27.024,-91.412
85255,27.024,-91.313
85256,27.024,-91.215
85257,27.024,-91.117
85258,27.024,-91.019
85259,27.024,-90.920
85260,27.024,-90.822
85261,27.024,-90.724
85262,27.024,-90.626
85263,27.024,-90.528
85264,27.024,-90.429
85265,27.024,-90.331
85266,27.024,-90.233
85267,27.024,-90.135
85268,27.024,-90.036
85269,27.024,-89.938
85270,27.024,-89.840
85271,27.024,-89.742
85272,27.024,-89.644
85273,27.024,-89.545
85274,27.024,-89.447
85275,27.024,-89.349
85276,27.024,-89.251
85277,27.024,-89.152
85278,27.024,-89.054
85279,27.024,-88.956
85280,27.024,-88.858
85281,27.024,-88.760
85282,27.024,-88.661
85283,27.024,-88.563
85284,27.024,-88.465
85285,27.024,-88.367
85286,27.024,-88.269
85287,27.024,-88.170
85288,27.024,-88.072
85289,27.024,-87.974
85290,27.024,-87.876
85291,27.024,-87.777
85292,27.024,-87.679
85293,27.024,-87.581
85294,27.024,-87.483
85295,27.024,-87.385
85296,27.024,-87.286
85297,27.024,-87.188
85298,27.024,-87.090
85299,27.024,-86.992
85300,27.024,-86.893
85301,27.024,-86.795
85302,27.024,-86.697
85303,27.024,-86.599
85304,27.024,-86.501
85305,27.024,-86.402
85306,27.024,-86.304
85307,27.024,-86.206
85308,27.024,-86.108
85309,27.024,-86.009
85310,27.024,-85.911
85311,27.024,-85.813
85312,27.024,-85.715
85313,27.024,-85.617
85314,27.024,-85.518
85315,27.024,-85.420
85316,27.024,-85.322
85317,27.024,-85.224
85318,27.024,-85.125
85319,27.024,-85.027
85320,27.024,-84.929
85321,27.024,-84.831
85322,27.024,-84.733
85323,27.024,-84.634
85324,27.024,-84.536
85325,27.024,-84.438
85326,27.024,-84.340
85327,27.024,-84.241
85328,27.024,-84.143
85329,27.024,-84.045
85330,27.024,-83.947
85331,27.024,-83.849
85332,27.024,-83.750
85333,27.024,-83.652
85334,27.024,-83.554
85335,27.024,-83.456
85336,27.024,-83.357
85337,27.024,-83.259
85338,27.024,-83.161
85339,27.024,-83.063
85340,27.024,-82.965
85341,27.024,-82.866
85342,27.024,-82.768
85343,27.024,-82.670
85344,27.024,-82.572
85345,27.024,-82.473
85346,27.024,-82.375
85347,27.024,-82.277
85348,27.024,-82.179
85349,27.024,-82.081
85350,27.024,-81.982
85351,27.024,-81.884
85352,27.024,-81.786
85353,27.024,-81.688
85354,27.024,-81.590
85355,27.024,-81.491
85356,27.024,-81.393
85357,27.024,-81.295
85358,27.024,-81.197
85359,27.024,-81.098
85360,27.024,-81.000
85361,27.024,-80.902
85362,27.024,-80.804
85363,27.024,-80.706
85364,27.024,-80.607
85365,27.024,-80.509
85366,27.024,-80.411
85367,27.024,-80.313
85368,27.024,-80.214
85369,27.024,-80.116
85370,27.024,-80.018
85371,27.024,-79.920
85372,27.024,-79.822
85373,27.024,-79.723
85374,27.024,-79.625
85375,27.024,-79.527
85376,27.024,-79.429
85377,27.024,-79.330
85378,27.024,-79.232
85379,27.024,-79.134
85380,27.024,-79.036
85381,27.024,-78.938
85382,27.024,-78.839
85383,27.024,-78.741
85384,27.024,-78.643
85385,27.024,-78.545
85386,27.024,-78.446
85387,27.024,-78.348
85388,27.024,-78.250
85389,27.024,-78.152
85390,27.024,-78.054
85391,27.024,-77.955
85392,27.024,-77.857
85393,27.024,-77.759
85394,27.024,-77.661
85395,27.024,-77.562
85396,27.024,-77.464
85397,27.024,-77.366
85398,27.024,-77.268
85399,27.024,-77.170
85400,27.024,-77.071
85401,27.024,-76.973
85402,27.024,-76.875
85403,27.024,-76.777
85404,27.024,-76.678
85405,27.024,-76.580
85406,27.024,-76.482
85407,27.024,-76.384
85408,27.024,-76.286
85409,27.024,-76.187
85410,27.024,-76.089
85411,27.024,-75.991
85412,27.024,-75.893
85413,27.024,-75.794
85414,27.024,-75.696
85415,27.024,-75.598
85416,27.024,-75.500
85417,27.024,-75.402
85418,27.024,-75.303
85419,27.024,-75.205
85420,27.024,-75.107
85421,27.024,-75.009
85422,27.024,-74.911
85423,27.024,-74.812
85424,27.024,-74.714
85425,27.024,-74.616
85426,27.024,-74.518
85427,27.024,-74.419
85428,27.024,-74.321
85429,27.024,-74.223
85430,27.024,-74.125
85431,27.024,-74.027
85432,27.024,-73.928
85433,27.024,-73.830
85434,27.024,-73.732
85435,27.024,-73.634
85436,27.024,-73.535
85437,27.024,-73.437
85438,27.024,-73.339
85439,27.024,-73.241
85440,27.024,-73.143
85441,27.024,-73.044
85442,27.024,-72.946
85443,27.024,-72.848
85444,27.024,-72.750
85445,27.024,-72.651
85446,27.024,-72.553
85447,27.024,-72.455
85448,27.024,-72.357
85449,27.024,-72.259
85450,27.024,-72.160
85451,27.024,-72.062
85452,27.024,-71.964
85453,27.024,-71.866
85454,27.024,-71.767
85455,27.024,-71.669
85456,27.024,-71.571
85457,27.024,-71.473
85458,27.024,-71.375
85459,27.024,-71.276
85460,27.024,-71.178
85461,27.024,-71.080
85462,27.024,-70.982
85463,27.024,-70.883
85464,27.024,-70.785
85465,27.024,-70.687
85466,27.024,-70.589
85467,27.024,-70.491
85468,27.024,-70.392
85469,27.024,-70.294
85470,27.024,-70.196
85471,27.024,-70.098
85472,27.024,-69.999
85473,27.024,-69.901
85474,27.024,-69.803
85475,27.024,-69.705
85476,27.024,-69.607
85477,27.024,-69.508
85478,27.024,-69.410
85479,27.024,-69.312
85480,27.024,-69.214
85481,27.024,-69.115
85482,27.024,-69.017
85483,27.024,-68.919
85484,27.024,-68.821
85485,27.024,-68.723
85486,27.024,-68.624
85487,27.024,-68.526
85488,27.024,-68.428
85489,27.024,-68.330
85490,27.024,-68.232
85491,27.024,-68.133
85492,27.024,-68.035
85493,27.024,-67.937
85494,27.024,-67.839
85495,27.024,-67.740
85496,27.024,-67.642
85497,27.024,-67.544
85498,27.024,-67.446
85499,27.024,-67.348
85500,27.024,-67.249
85501,27.024,-67.151
85502,27.024,-67.053
85503,27.024,-66.955
85504,27.024,-66.856
85505,27.024,-66.758
85506,27.024,-66.660
85507,27.024,-66.562
85508,27.024,-66.464
85509,27.024,-66.365
85510,27.024,-66.267
85511,27.024,-66.169
85512,27.024,-66.071
85513,27.024,-65.972
85514,27.024,-65.874
85515,27.024,-65.776
85516,27.024,-65.678
85517,27.024,-65.580
85518,27.024,-65.481
85519,26.926,-128.539
85520,26.926,-128.441
85521,26.926,-128.342
85522,26.926,-128.244
85523,26.926,-128.146
85524,26.926,-128.048
85525,26.926,-127.950
85526,26.926,-127.851
85527,26.926,-127.753
85528,26.926,-127.655
85529,26.926,-127.557
85530,26.926,-127.459
85531,26.926,-127.360
85532,26.926,-127.262
85533,26.926,-127.164
85534,26.926,-127.066
85535,26.926,-126.967
85536,26.926,-126.869
85537,26.926,-126.771
85538,26.926,-126.673
85539,26.926,-126.575
85540,26.926,-126.476
85541,26.926,-126.378
85542,26.926,-126.280
85543,26.926,-126.182
85544,26.926,-126.083
85545,26.926,-125.985
85546,26.926,-125.887
85547,26.926,-125.789
85548,26.926,-125.691
85549,26.926,-125.592
85550,26.926,-125.494
85551,26.926,-125.396
85552,26.926,-125.298
85553,26.926,-125.199
85554,26.926,-125.101
85555,26.926,-125.003
85556,26.926,-124.905
85557,26.926,-124.807
85558,26.926,-124.708
85559,26.926,-124.610
85560,26.926,-124.512
85561,26.926,-124.414
85562,26.926,-124.315
85563,26.926,-124.217
85564,26.926,-124.119
85565,26.926,-124.021
85566,26.926,-123.923
85567,26.926,-123.824
85568,26.926,-123.726
85569,26.926,-123.628
85570,26.926,-123.530
85571,26.926,-123.431
85572,26.926,-123.333
85573,26.926,-123.235
85574,26.926,-123.137
85575,26.926,-123.039
85576,26.926,-122.940
85577,26.926,-122.842
85578,26.926,-122.744
85579,26.926,-122.646
85580,26.926,-122.547
85581,26.926,-122.449
85582,26.926,-122.351
85583,26.926,-122.253
85584,26.926,-122.155
85585,26.926,-122.056
85586,26.926,-121.958
85587,26.926,-121.860
85588,26.926,-121.762
85589,26.926,-121.663
85590,26.926,-121.565
85591,26.926,-121.467
85592,26.926,-121.369
85593,26.926,-121.271
85594,26.926,-121.172
85595,26.926,-121.074
85596,26.926,-120.976
85597,26.926,-120.878
85598,26.926,-120.780
85599,26.926,-120.681
85600,26.926,-120.583
85601,26.926,-120.485
85602,26.926,-120.387
85603,26.926,-120.288
85604,26.926,-120.190
85605,26.926,-120.092
85606,26.926,-119.994
85607,26.926,-119.896
85608,26.926,-119.797
85609,26.926,-119.699
85610,26.926,-119.601
85611,26.926,-119.503
85612,26.926,-119.404
85613,26.926,-119.306
85614,26.926,-119.208
85615,26.926,-119.110
85616,26.926,-119.012
85617,26.926,-118.913
85618,26.926,-118.815
85619,26.926,-118.717
85620,26.926,-118.619
85621,26.926,-118.520
85622,26.926,-118.422
85623,26.926,-118.324
85624,26.926,-118.226
85625,26.926,-118.128
85626,26.926,-118.029
85627,26.926,-117.931
85628,26.926,-117.833
85629,26.926,-117.735
85630,26.926,-117.636
85631,26.926,-117.538
85632,26.926,-117.440
85633,26.926,-117.342
85634,26.926,-117.244
85635,26.926,-117.145
85636,26.926,-117.047
85637,26.926,-116.949
85638,26.926,-116.851
85639,26.926,-116.752
85640,26.926,-116.654
85641,26.926,-116.556
85642,26.926,-116.458
85643,26.926,-116.360
85644,26.926,-116.261
85645,26.926,-116.163
85646,26.926,-116.065
85647,26.926,-115.967
85648,26.926,-115.868
85649,26.926,-115.770
85650,26.926,-115.672
85651,26.926,-115.574
85652,26.926,-115.476
85653,26.926,-115.377
85654,26.926,-115.279
85655,26.926,-115.181
85656,26.926,-115.083
85657,26.926,-114.984
85658,26.926,-114.886
85659,26.926,-114.788
85660,26.926,-114.690
85661,26.926,-114.592
85662,26.926,-114.493
85663,26.926,-114.395
85664,26.926,-114.297
85665,26.926,-114.199
85666,26.926,-114.101
85667,26.926,-114.002
85668,26.926,-113.904
85669,26.926,-113.806
85670,26.926,-113.708
85671,26.926,-113.609
85672,26.926,-113.511
85673,26.926,-113.413
85674,26.926,-113.315
85675,26.926,-113.217
85676,26.926,-113.118
85677,26.926,-113.020
85678,26.926,-112.922
85679,26.926,-112.824
85680,26.926,-112.725
85681,26.926,-112.627
85682,26.926,-112.529
85683,26.926,-112.431
85684,26.926,-112.333
85685,26.926,-112.234
85686,26.926,-112.136
85687,26.926,-112.038
85688,26.926,-111.940
85689,26.926,-111.841
85690,26.926,-111.743
85691,26.926,-111.645
85692,26.926,-111.547
85693,26.926,-111.449
85694,26.926,-111.350
85695,26.926,-111.252
85696,26.926,-111.154
85697,26.926,-111.056
85698,26.926,-110.957
85699,26.926,-110.859
85700,26.926,-110.761
85701,26.926,-110.663
85702,26.926,-110.565
85703,26.926,-110.466
85704,26.926,-110.368
85705,26.926,-110.270
85706,26.926,-110.172
85707,26.926,-110.073
85708,26.926,-109.975
85709,26.926,-109.877
85710,26.926,-109.779
85711,26.926,-109.681
85712,26.926,-109.582
85713,26.926,-109.484
85714,26.926,-109.386
85715,26.926,-109.288
85716,26.926,-109.189
85717,26.926,-109.091
85718,26.926,-108.993
85719,26.926,-108.895
85720,26.926,-108.797
85721,26.926,-108.698
85722,26.926,-108.600
85723,26.926,-108.502
85724,26.926,-108.404
85725,26.926,-108.305
85726,26.926,-108.207
85727,26.926,-108.109
85728,26.926,-108.011
85729,26.926,-107.913
85730,26.926,-107.814
85731,26.926,-107.716
85732,26.926,-107.618
85733,26.926,-107.520
85734,26.926,-107.422
85735,26.926,-107.323
85736,26.926,-107.225
85737,26.926,-107.127
85738,26.926,-107.029
85739,26.926,-106.930
85740,26.926,-106.832
85741,26.926,-106.734
85742,26.926,-106.636
85743,26.926,-106.538
85744,26.926,-106.439
85745,26.926,-106.341
85746,26.926,-106.243
85747,26.926,-106.145
85748,26.926,-106.046
85749,26.926,-105.948
85750,26.926,-105.850
85751,26.926,-105.752
85752,26.926,-105.654
85753,26.926,-105.555
85754,26.926,-105.457
85755,26.926,-105.359
85756,26.926,-105.261
85757,26.926,-105.162
85758,26.926,-105.064
85759,26.926,-104.966
85760,26.926,-104.868
85761,26.926,-104.770
85762,26.926,-104.671
85763,26.926,-104.573
85764,26.926,-104.475
85765,26.926,-104.377
85766,26.926,-104.278
85767,26.926,-104.180
85768,26.926,-104.082
85769,26.926,-103.984
85770,26.926,-103.886
85771,26.926,-103.787
85772,26.926,-103.689
85773,26.926,-103.591
85774,26.926,-103.493
85775,26.926,-103.394
85776,26.926,-103.296
85777,26.926,-103.198
85778,26.926,-103.100
85779,26.926,-103.002
85780,26.926,-102.903
85781,26.926,-102.805
85782,26.926,-102.707
85783,26.926,-102.609
85784,26.926,-102.510
85785,26.926,-102.412
85786,26.926,-102.314
85787,26.926,-102.216
85788,26.926,-102.118
85789,26.926,-102.019
85790,26.926,-101.921
85791,26.926,-101.823
85792,26.926,-101.725
85793,26.926,-101.627
85794,26.926,-101.528
85795,26.926,-101.430
85796,26.926,-101.332
85797,26.926,-101.234
85798,26.926,-101.135
85799,26.926,-101.037
85800,26.926,-100.939
85801,26.926,-100.841
85802,26.926,-100.743
85803,26.926,-100.644
85804,26.926,-100.546
85805,26.926,-100.448
85806,26.926,-100.350
85807,26.926,-100.251
85808,26.926,-100.153
85809,26.926,-100.055
85810,26.926,-99.957
85811,26.926,-99.859
85812,26.926,-99.760
85813,26.926,-99.662
85814,26.926,-99.564
85815,26.926,-99.466
85816,26.926,-99.367
85817,26.926,-99.269
85818,26.926,-99.171
85819,26.926,-99.073
85820,26.926,-98.975
85821,26.926,-98.876
85822,26.926,-98.778
85823,26.926,-98.680
85824,26.926,-98.582
85825,26.926,-98.483
85826,26.926,-98.385
85827,26.926,-98.287
85828,26.926,-98.189
85829,26.926,-98.091
85830,26.926,-97.992
85831,26.926,-97.894
85832,26.926,-97.796
85833,26.926,-97.698
85834,26.926,-97.599
85835,26.926,-97.501
85836,26.926,-97.403
85837,26.926,-97.305
85838,26.926,-97.207
85839,26.926,-97.108
85840,26.926,-97.010
85841,26.926,-96.912
85842,26.926,-96.814
85843,26.926,-96.715
85844,26.926,-96.617
85845,26.926,-96.519
85846,26.926,-96.421
85847,26.926,-96.323
85848,26.926,-96.224
85849,26.926,-96.126
85850,26.926,-96.028
85851,26.926,-95.930
85852,26.926,-95.831
85853,26.926,-95.733
85854,26.926,-95.635
85855,26.926,-95.537
85856,26.926,-95.439
85857,26.926,-95.340
85858,26.926,-95.242
85859,26.926,-95.144
85860,26.926,-95.046
85861,26.926,-94.948
85862,26.926,-94.849
85863,26.926,-94.751
85864,26.926,-94.653
85865,26.926,-94.555
85866,26.926,-94.456
85867,26.926,-94.358
85868,26.926,-94.260
85869,26.926,-94.162
85870,26.926,-94.064
85871,26.926,-93.965
85872,26.926,-93.867
85873,26.926,-93.769
85874,26.926,-93.671
85875,26.926,-93.572
85876,26.926,-93.474
85877,26.926,-93.376
85878,26.926,-93.278
85879,26.926,-93.180
85880,26.926,-93.081
85881,26.926,-92.983
85882,26.926,-92.885
85883,26.926,-92.787
85884,26.926,-92.688
85885,26.926,-92.590
85886,26.926,-92.492
85887,26.926,-92.394
85888,26.926,-92.296
85889,26.926,-92.197
85890,26.926,-92.099
85891,26.926,-92.001
85892,26.926,-91.903
85893,26.926,-91.804
85894,26.926,-91.706
85895,26.926,-91.608
85896,26.926,-91.510
85897,26.926,-91.412
85898,26.926,-91.313
85899,26.926,-91.215
85900,26.926,-91.117
85901,26.926,-91.019
85902,26.926,-90.920
85903,26.926,-90.822
85904,26.926,-90.724
85905,26.926,-90.626
85906,26.926,-90.528
85907,26.926,-90.429
85908,26.926,-90.331
85909,26.926,-90.233
85910,26.926,-90.135
85911,26.926,-90.036
85912,26.926,-89.938
85913,26.926,-89.840
85914,26.926,-89.742
85915,26.926,-89.644
85916,26.926,-89.545
85917,26.926,-89.447
85918,26.926,-89.349
85919,26.926,-89.251
85920,26.926,-89.152
85921,26.926,-89.054
85922,26.926,-88.956
85923,26.926,-88.858
85924,26.926,-88.760
85925,26.926,-88.661
85926,26.926,-88.563
85927,26.926,-88.465
85928,26.926,-88.367
85929,26.926,-88.269
85930,26.926,-88.170
85931,26.926,-88.072
85932,26.926,-87.974
85933,26.926,-87.876
85934,26.926,-87.777
85935,26.926,-87.679
85936,26.926,-87.581
85937,26.926,-87.483
85938,26.926,-87.385
85939,26.926,-87.286
85940,26.926,-87.188
85941,26.926,-87.090
85942,26.926,-86.992
85943,26.926,-86.893
85944,26.926,-86.795
85945,26.926,-86.697
85946,26.926,-86.599
85947,26.926,-86.501
85948,26.926,-86.402
85949,26.926,-86.304
85950,26.926,-86.206
85951,26.926,-86.108
85952,26.926,-86.009
85953,26.926,-85.911
85954,26.926,-85.813
85955,26.926,-85.715
85956,26.926,-85.617
85957,26.926,-85.518
85958,26.926,-85.420
85959,26.926,-85.322
85960,26.926,-85.224
85961,26.926,-85.125
85962,26.926,-85.027
85963,26.926,-84.929
85964,26.926,-84.831
85965,26.926,-84.733
85966,26.926,-84.634
85967,26.926,-84.536
85968,26.926,-84.438
85969,26.926,-84.340
85970,26.926,-84.241
85971,26.926,-84.143
85972,26.926,-84.045
85973,26.926,-83.947
85974,26.926,-83.849
85975,26.926,-83.750
85976,26.926,-83.652
85977,26.926,-83.554
85978,26.926,-83.456
85979,26.926,-83.357
85980,26.926,-83.259
85981,26.926,-83.161
85982,26.926,-83.063
85983,26.926,-82.965
85984,26.926,-82.866
85985,26.926,-82.768
85986,26.926,-82.670
85987,26.926,-82.572
85988,26.926,-82.473
85989,26.926,-82.375
85990,26.926,-82.277
85991,26.926,-82.179
85992,26.926,-82.081
85993,26.926,-81.982
85994,26.926,-81.884
85995,26.926,-81.786
85996,26.926,-81.688
85997,26.926,-81.590
85998,26.926,-81.491
85999,26.926,-81.393
86000,26.926,-81.295
86001,26.926,-81.197
86002,26.926,-81.098
86003,26.926,-81.000
86004,26.926,-80.902
86005,26.926,-80.804
86006,26.926,-80.706
86007,26.926,-80.607
86008,26.926,-80.509
86009,26.926,-80.411
86010,26.926,-80.313
86011,26.926,-80.214
86012,26.926,-80.116
86013,26.926,-80.018
86014,26.926,-79.920
86015,26.926,-79.822
86016,26.926,-79.723
86017,26.926,-79.625
86018,26.926,-79.527
86019,26.926,-79.429
86020,26.926,-79.330
86021,26.926,-79.232
86022,26.926,-79.134
86023,26.926,-79.036
86024,26.926,-78.938
86025,26.926,-78.839
86026,26.926,-78.741
86027,26.926,-78.643
86028,26.926,-78.545
86029,26.926,-78.446
86030,26.926,-78.348
86031,26.926,-78.250
86032,26.926,-78.152
86033,26.926,-78.054
86034,26.926,-77.955
86035,26.926,-77.857
86036,26.926,-77.759
86037,26.926,-77.661
86038,26.926,-77.562
86039,26.926,-77.464
86040,26.926,-77.366
86041,26.926,-77.268
86042,26.926,-77.170
86043,26.926,-77.071
86044,26.926,-76.973
86045,26.926,-76.875
86046,26.926,-76.777
86047,26.926,-76.678
86048,26.926,-76.580
86049,26.926,-76.482
86050,26.926,-76.384
86051,26.926,-76.286
86052,26.926,-76.187
86053,26.926,-76.089
86054,26.926,-75.991
86055,26.926,-75.893
86056,26.926,-75.794
86057,26.926,-75.696
86058,26.926,-75.598
86059,26.926,-75.500
86060,26.926,-75.402
86061,26.926,-75.303
86062,26.926,-75.205
86063,26.926,-75.107
86064,26.926,-75.009
86065,26.926,-74.911
86066,26.926,-74.812
86067,26.926,-74.714
86068,26.926,-74.616
86069,26.926,-74.518
86070,26.926,-74.419
86071,26.926,-74.321
86072,26.926,-74.223
86073,26.926,-74.125
86074,26.926,-74.027
86075,26.926,-73.928
86076,26.926,-73.830
86077,26.926,-73.732
86078,26.926,-73.634
86079,26.926,-73.535
86080,26.926,-73.437
86081,26.926,-73.339
86082,26.926,-73.241
86083,26.926,-73.143
86084,26.926,-73.044
86085,26.926,-72.946
86086,26.926,-72.848
86087,26.926,-72.750
86088,26.926,-72.651
86089,26.926,-72.553
86090,26.926,-72.455
86091,26.926,-72.357
86092,26.926,-72.259
86093,26.926,-72.160
86094,26.926,-72.062
86095,26.926,-71.964
86096,26.926,-71.866
86097,26.926,-71.767
86098,26.926,-71.669
86099,26.926,-71.571
86100,26.926,-71.473
86101,26.926,-71.375
86102,26.926,-71.276
86103,26.926,-71.178
86104,26.926,-71.080
86105,26.926,-70.982
86106,26.926,-70.883
86107,26.926,-70.785
86108,26.926,-70.687
86109,26.926,-70.589
86110,26.926,-70.491
86111,26.926,-70.392
86112,26.926,-70.294
86113,26.926,-70.196
86114,26.926,-70.098
86115,26.926,-69.999
86116,26.926,-69.901
86117,26.926,-69.803
86118,26.926,-69.705
86119,26.926,-69.607
86120,26.926,-69.508
86121,26.926,-69.410
86122,26.926,-69.312
86123,26.926,-69.214
86124,26.926,-69.115
86125,26.926,-69.017
86126,26.926,-68.919
86127,26.926,-68.821
86128,26.926,-68.723
86129,26.926,-68.624
86130,26.926,-68.526
86131,26.926,-68.428
86132,26.926,-68.330
86133,26.926,-68.232
86134,26.926,-68.133
86135,26.926,-68.035
86136,26.926,-67.937
86137,26.926,-67.839
86138,26.926,-67.740
86139,26.926,-67.642
86140,26.926,-67.544
86141,26.926,-67.446
86142,26.926,-67.348
86143,26.926,-67.249
86144,26.926,-67.151
86145,26.926,-67.053
86146,26.926,-66.955
86147,26.926,-66.856
86148,26.926,-66.758
86149,26.926,-66.660
86150,26.926,-66.562
86151,26.926,-66.464
86152,26.926,-66.365
86153,26.926,-66.267
86154,26.926,-66.169
86155,26.926,-66.071
86156,26.926,-65.972
86157,26.926,-65.874
86158,26.926,-65.776
86159,26.926,-65.678
