DefaultSC.UTCGregorian     DefaultSC.Earth.Altitude   DefaultSC.Earth.BetaAngle   DefaultSC.Earth.Latitude   DefaultSC.Earth.Longitude   DefaultSC.Earth.LST       
16 Dec 2025 06:47:25.990   428.8902653396226          6.799407569060819           16.30857202571701          -135.8876103524154          51.14054426615706         
16 Dec 2025 06:47:35.990   428.9035981895695          6.799220734476943           16.644192038487            -135.3553870902527          51.71454821572266         
16 Dec 2025 06:47:45.990   428.9159830567578          6.799033827789637           16.97821476695493          -134.8211685501726          52.29054761177508         
16 Dec 2025 06:47:55.990   428.9273962151947          6.798847067292693           17.31060083007366          -134.2849147671574          52.86858208219323         
16 Dec 2025 06:48:05.990   428.9378137840931          6.798660671168174           17.64131054520431          -133.7465861090088          53.44869142821042         
16 Dec 2025 06:48:15.990   428.947211748362           6.798474857378578           17.97030395339725          -133.2061433150309          54.03091507769494         
16 Dec 2025 06:48:25.990   428.955565964432           6.798289843563917           18.29754077555738          -132.6635475040775          54.61529157698263         
16 Dec 2025 06:48:35.990   428.9628521809418          6.798105846928265           18.62298043819984          -132.1187602019834          55.2018595669453          
16 Dec 2025 06:48:45.990   428.9690460522215          6.79792308414128            18.94658206505284          -131.5717433739491          55.79065725048628         
16 Dec 2025 06:48:55.990   428.9741231533781          6.797741771224098           19.26830447592672          -131.0224594400673          56.38172187223671         
16 Dec 2025 06:49:05.990   428.9780589954762          6.797562123451456           19.58810618598456          -130.4708713128875          56.97509068681941         
16 Dec 2025 06:49:15.990   428.9808290390019          6.797384355239274           19.90594539774318          -129.9169424128712          57.57080044280804         
16 Dec 2025 06:49:25.990   428.9824087165034          6.797208680042456           20.22178003186408          -129.3606367151506          58.16888682793154         
16 Dec 2025 06:49:35.990   428.9827734372639          6.797035310253363           20.53556768190109          -128.8019187631531          58.76938546826332         
16 Dec 2025 06:49:45.990   428.9818986100145          6.796864457090622           20.84726564583011          -128.2407537042556          59.37233138220185         
16 Dec 2025 06:49:55.990   428.9797596567814          6.796696330503442           21.15683092002677          -127.6771073291775          59.97775844561417         
16 Dec 2025 06:50:05.990   428.976332028572           6.796531139060726           21.46422020135476          -127.1109460948092          60.58570053595477         
16 Dec 2025 06:50:15.990   428.9715912211368          6.796369089856582           21.76938988979527          -126.5422371691017          61.19619014906526         
16 Dec 2025 06:50:25.990   428.9655127885735          6.796210388400486           22.07229608326683          -125.9709484523968          61.80925955317311         
16 Dec 2025 06:50:35.990   428.9580723677782          6.79605523852448            22.37289461479696          -125.3970486388009          62.42494022274133         
16 Dec 2025 06:50:45.990   428.949245681456           6.795903842275732           22.67114100695658          -124.8205072229234          63.04326232602172         
16 Dec 2025 06:50:55.990   428.9390085625218          6.795756399820208           22.96699051007332          -124.2412945566884          63.66425568012529         
16 Dec 2025 06:51:05.990   428.9273369678449          6.795613109347038           23.26039809961618          -123.6593818891964          64.28794920312401         
